"subject","spreadsheet_row","trial","Targ_loc","target","responseGiven","trialType","HasDyslexia","location","context","ReaderType","accuracy","error","locationSumCoded","contextSumCoded","readerTypeFactor","cLocationSumCoded","cContextSumCoded","cReaderTypeSumCoded"
"3090820",209,6,3,"dod","dod","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3090820",121,7,2,"fip","fep","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090820",128,8,1,"teb","teb","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090820",135,9,3,"bix","tex","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090820",152,11,1,"dus","paz","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090820",159,12,3,"sof","sof","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090820",269,13,3,"tev","tev","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3090820",276,14,2,"bav","bav","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090820",283,15,1,"gex","gex","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090820",293,16,3,"dep","dep","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090820",307,18,2,"suv","sas","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3090820",23,19,1,"pid","pof","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090820",30,20,1,"paz","paz","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090820",37,21,3,"fet","fez","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090820",47,22,1,"fis","pof","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090820",54,23,3,"fum","fem","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090820",61,24,2,"buv","buv","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090820",72,25,2,"ged","geg","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090820",79,26,1,"sem","suf","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090820",86,27,1,"dav","kav","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090820",96,28,2,"kov","kad","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090820",103,29,3,"kig","dev","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090820",110,30,2,"tav","tav","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090820",220,31,3,"saf","sef","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090820",227,32,1,"tep","tep","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3090820",234,33,2,"bem","bem","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3090820",244,34,2,"kav","kav","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090820",251,35,2,"pof","pof","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3090820",258,36,1,"tas","tas","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090850",269,1,3,"tev","tez","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3090850",276,2,2,"bav","bav","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090850",283,3,1,"gex","sed","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090850",293,4,3,"dep","dep","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090850",300,5,1,"pag","dop","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090850",307,6,2,"suv","dob","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3090850",121,7,2,"fip","fim","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090850",128,8,1,"teb","tem","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090850",135,9,3,"bix","bix","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090850",145,10,2,"kiv","tav","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090850",152,11,1,"dus","dus","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090850",159,12,3,"sof","sof","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090850",23,13,1,"pid","pid","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090850",30,14,1,"paz","paz","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090850",37,15,3,"fet","bav","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090850",47,16,1,"fis","fem","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090850",54,17,3,"fum","fum","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090850",61,18,2,"buv","buv","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090850",72,19,2,"ged","gev","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090850",79,20,1,"sem","sem","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090850",86,21,1,"dav","dev","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090850",96,22,2,"kov","gev","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090850",103,23,3,"kig","fip","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090850",110,24,2,"tav","tav","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090850",220,25,3,"saf","tas","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090850",227,26,1,"tep","tep","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3090850",234,27,2,"bem","bem","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3090850",244,28,2,"kav","bem","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090850",251,29,2,"pof","pof","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3090850",258,30,1,"tas","tas","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090850",171,31,2,"dop","dem","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090850",178,32,1,"fim","fim","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3090850",185,33,1,"beb","beb","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090850",195,34,3,"gop","gop","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090850",202,35,1,"sut","tab","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3090850",209,36,3,"dod","dod","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3090987",171,1,2,"dop","fum","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090987",178,2,1,"fim","tav","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3090987",185,3,1,"beb","bav","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090987",195,4,3,"gop","tip","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090987",202,5,1,"sut","tep","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3090987",209,6,3,"dod","dev","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3090987",72,7,2,"ged","ged","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090987",79,8,1,"sem","tev","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090987",86,9,1,"dav","dav","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090987",96,10,2,"kov","kov","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090987",103,11,3,"kig","teb","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090987",110,12,2,"tav","tof","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090987",121,13,2,"fip","fep","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090987",128,14,1,"teb","tev","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090987",135,15,3,"bix","kig","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090987",145,16,2,"kiv","kov","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090987",152,17,1,"dus","dus","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090987",159,18,3,"sof","sof","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090987",23,19,1,"pid","pav","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090987",30,20,1,"paz","paz","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090987",37,21,3,"fet","fet","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090987",47,22,1,"fis","pim","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090987",54,23,3,"fum","fep","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3090987",61,24,2,"buv","buv","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090987",220,25,3,"saf","seb","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090987",227,26,1,"tep","tib","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3090987",234,27,2,"bem","bev","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3090987",244,28,2,"kav","fim","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090987",251,29,2,"pof","pof","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3090987",258,30,1,"tas","tas","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090987",269,31,3,"tev","teb","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3090987",276,32,2,"bav","bev","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090987",283,33,1,"gex","dev","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090987",293,34,3,"dep","dep","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3090987",300,35,1,"pag","pav","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3090987",307,36,2,"suv","sem","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3091056",220,1,3,"saf","bit","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3091056",227,2,1,"tep","fov","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3091056",234,3,2,"bem","dep","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3091056",244,4,2,"kav","gop","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3091056",251,5,2,"pof","dev","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3091056",258,6,1,"tas","vits","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3091056",269,7,3,"tev","gep","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3091056",276,8,2,"bav","bav","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3091056",283,9,1,"gex","beb","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3091056",293,10,3,"dep","kob","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3091056",300,11,1,"pag","pag","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3091056",307,12,2,"suv","dus","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3091056",171,13,2,"dop","duts","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3091056",178,14,1,"fim","fim","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3091056",185,15,1,"beb","bix","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3091056",195,16,3,"gop","gop","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3091056",202,17,1,"sut","sut","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3091056",209,18,3,"dod","bow","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3091056",23,19,1,"pid","pig","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3091056",30,20,1,"paz","paz","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3091056",37,21,3,"fet","kev","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3091056",47,22,1,"fis","fis","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3091056",54,23,3,"fum","biv","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3091056",61,24,2,"buv","feb","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3091056",121,25,2,"fip","bip","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3091056",128,26,1,"teb","beb","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3091056",135,27,3,"bix","breb","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3091056",145,28,2,"kiv","beb","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3091056",152,29,1,"dus","dus","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3091056",159,30,3,"sof","sof","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3091056",72,31,2,"ged","gep","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3091056",79,32,1,"sem","kig","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3091056",86,33,1,"dav","tag","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3091056",96,34,2,"kov","foe","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3091056",103,35,3,"kig","gik","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3091056",110,36,2,"tav","teb","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3091010",72,1,2,"ged","ged","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3091010",79,2,1,"sem","sem","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3091010",86,3,1,"dav","dev","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3091010",96,4,2,"kov","kog","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3091010",110,6,2,"tav","kev","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3091010",220,7,3,"saf","saf","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3091010",227,8,1,"tep","teb","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3091010",234,9,2,"bem","bed","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3091010",244,10,2,"kav","kav","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3091010",251,11,2,"pof","pof","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3091010",258,12,1,"tas","tas","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3091010",23,13,1,"pid","pid","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3091010",30,14,1,"paz","paz","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3091010",37,15,3,"fet","fet","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3091010",47,16,1,"fis","fis","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3091010",54,17,3,"fum","fum","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3091010",61,18,2,"buv","buv","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3091010",171,19,2,"dop","dop","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3091010",178,20,1,"fim","fim","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3091010",185,21,1,"beb","beb","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3091010",195,22,3,"gop","gop","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3091010",202,23,1,"sut","sut","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3091010",209,24,3,"dod","dod","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3091010",269,25,3,"tev","tes","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3091010",276,26,2,"bav","beb","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3091010",283,27,1,"gex","gex","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3091010",293,28,3,"dep","dep","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3091010",300,29,1,"pag","pag","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3091010",307,30,2,"suv","suv","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3091010",121,31,2,"fip","fip","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3091010",128,32,1,"teb","teb","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3091010",135,33,3,"bix","bix","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3091010",145,34,2,"kiv","kiv","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3091010",152,35,1,"dus","dus","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
